#sequence_separation contact_probability stderr
29259 3.32869e-07 3.31113e-07
29291 3.33206e-07 3.31448e-07
29353 3.55439e-07 3.53563e-07
29361 3.55535e-07 3.53659e-07
29365 1.06675e-06 1.06112e-06
29367 3.55606e-07 3.5373e-07
29369 7.11262e-07 7.07509e-07
29371 3.55655e-07 3.53778e-07
29373 3.55679e-07 3.53802e-07
29375 3.55703e-07 3.53826e-07
29377 3.55727e-07 3.5385e-07
29391 3.34264e-07 3.325e-07
29427 4.80587e-07 4.78051e-07
29429 4.80632e-07 4.78095e-07
29431 4.80676e-07 4.78139e-07
29433 4.8072e-07 4.78183e-07
29441 4.80895e-07 4.78357e-07
29443 8.96457e-07 6.28886e-07
29445 4.80983e-07 4.78445e-07
29447 4.81027e-07 4.78489e-07
29449 4.81072e-07 4.78533e-07
29451 4.81115e-07 4.78576e-07
29473 3.97925e-07 3.95825e-07
29475 3.97956e-07 3.95856e-07
29477 3.97985e-07 3.95885e-07
29479 3.30134e-07 3.28392e-07
29481 3.30155e-07 3.28412e-07
29483 4.8182e-07 4.79277e-07
29485 4.81864e-07 4.79321e-07
29487 4.81908e-07 4.79365e-07
29489 4.81952e-07 4.79408e-07
29491 4.81996e-07 4.79452e-07
29495 1.36243e-06 1.03378e-06
29499 3.98317e-07 3.96215e-07
29545 6.61637e-07 6.58145e-07
29547 3.30839e-07 3.29093e-07
29549 4.17264e-07 4.15062e-07
29551 1.82167e-06 1.18367e-06
29553 3.30902e-07 3.29156e-07
29555 7.48285e-07 5.27074e-07
29557 1.49668e-06 1.05423e-06
29559 2.15871e-06 1.54936e-06
29561 6.61969e-07 6.58476e-07
29563 7.48502e-07 5.27229e-07
29565 1.46456e-06 8.79767e-07
29567 1.10663e-06 6.31856e-07
29569 6.89119e-07 4.82501e-07
29571 7.16149e-07 7.1237e-07
29573 3.31109e-07 3.29362e-07
29577 3.31152e-07 3.29404e-07
29579 3.31173e-07 3.29425e-07
29583 3.58221e-07 3.56331e-07
29585 4.1786e-07 4.15655e-07
29589 8.35853e-07 8.31442e-07
29591 1.02091e-06 7.45957e-07
29593 4.17993e-07 4.15787e-07
29595 4.18026e-07 4.1582e-07
29601 1.55697e-06 9.17215e-07
29603 8.43996e-07 8.39542e-07
29609 4.18259e-07 4.16052e-07
29613 4.18325e-07 4.16118e-07
29615 3.58612e-07 3.56719e-07
29621 3.58684e-07 3.56791e-07
29623 3.58709e-07 3.56817e-07
29631 1.07642e-06 1.07074e-06
29635 7.17712e-07 7.13924e-07
29637 1.56291e-06 1.09715e-06
29639 1.56303e-06 1.09723e-06
29641 1.43572e-06 1.42814e-06
29643 1.14058e-06 8.24834e-07
29645 8.45419e-07 8.40958e-07
29647 1.49975e-06 1.14673e-06
29649 1.14083e-06 8.25011e-07
29651 1.49997e-06 1.14689e-06
29653 1.20477e-06 9.10412e-07
29655 1.20486e-06 9.10484e-07
29657 3.59125e-07 3.5723e-07
29659 7.18299e-07 7.14508e-07
29661 3.59174e-07 3.57278e-07
29663 3.59199e-07 3.57303e-07
29665 7.18446e-07 7.14655e-07
29667 1.07775e-06 1.07206e-06
29671 3.59297e-07 3.57401e-07
29723 3.59936e-07 3.58036e-07
29725 3.5996e-07 3.5806e-07
29727 7.19969e-07 7.1617e-07
29729 3.60009e-07 3.5811e-07
29827 6.67554e-07 6.64031e-07
29839 6.67807e-07 6.64283e-07
29841 1.00177e-06 9.96488e-07
29843 3.33946e-07 3.32184e-07
29845 6.67935e-07 6.6441e-07
29847 3.33988e-07 3.32226e-07
29867 3.34201e-07 3.32437e-07
29875 1.00286e-06 9.97565e-07
29877 1.00292e-06 9.97628e-07
29879 3.34328e-07 3.32564e-07
29881 3.34349e-07 3.32585e-07
29883 4.26788e-07 4.24536e-07
29887 7.61271e-07 5.366e-07
29889 3.34434e-07 3.32669e-07
29895 4.26997e-07 4.24744e-07
29897 4.27032e-07 4.24778e-07
29913 4.27308e-07 4.25053e-07
29915 4.27343e-07 4.25088e-07
29919 3.40162e-07 3.38367e-07
29935 1.28307e-06 1.2763e-06
29937 2.13862e-06 2.12734e-06
29939 1.28328e-06 1.27651e-06
29941 8.55589e-07 8.51074e-07
29943 8.55659e-07 8.51144e-07
29953 8.56006e-07 8.51489e-07
29955 4.28038e-07 4.25779e-07
29961 4.28143e-07 4.25884e-07
29963 4.92643e-07 4.90043e-07
29965 4.92689e-07 4.9009e-07
29967 4.92736e-07 4.90136e-07
29969 4.28282e-07 4.26022e-07
29971 4.28317e-07 4.26057e-07
29973 4.28352e-07 4.26091e-07
29975 4.28386e-07 4.26126e-07
29977 1.62606e-06 1.31917e-06
29979 1.53856e-06 1.08352e-06
29981 4.28492e-07 4.2623e-07
29983 4.28526e-07 4.26265e-07
29985 4.28561e-07 4.263e-07
29987 4.28596e-07 4.26334e-07
30007 3.41133e-07 3.39332e-07
30031 1.02419e-06 1.01879e-06
30033 3.4142e-07 3.39618e-07
30047 3.41575e-07 3.39772e-07
30061 3.41731e-07 3.39927e-07
30065 6.83549e-07 6.79942e-07
30131 1.4902e-06 1.04741e-06
30135 7.45207e-07 5.23781e-07
30137 7.45261e-07 5.23819e-07
30141 1.56184e-06 1.26011e-06
30143 1.41973e-06 1.08098e-06
30147 3.37198e-07 3.35418e-07
30153 4.08424e-07 4.06269e-07
30167 4.3176e-07 4.29482e-07
30171 4.31832e-07 4.29553e-07
30173 1.42693e-06 1.07482e-06
30175 1.83584e-06 1.1439e-06
30181 8.17737e-07 8.13422e-07
30183 8.40944e-07 5.88572e-07
30185 4.32079e-07 4.29799e-07
30187 4.32115e-07 4.29834e-07
30189 4.32151e-07 4.2987e-07
30191 4.09027e-07 4.06869e-07
30193 4.09059e-07 4.069e-07
30195 9.96103e-07 9.90847e-07
30197 4.09122e-07 4.06963e-07
30199 4.09155e-07 4.06996e-07
30201 9.96385e-07 9.91127e-07
30203 9.07458e-07 6.37992e-07
30205 9.07537e-07 6.38048e-07
30207 4.98335e-07 4.95705e-07
30209 3.31053e-06 2.60084e-06
30211 2.90149e-06 2.50794e-06
30213 1.49543e-06 1.48754e-06
30215 9.97046e-07 9.91785e-07
30217 1.49572e-06 1.48782e-06
30219 4.98618e-07 4.95987e-07
30221 1.49599e-06 1.4881e-06
30223 2.99227e-06 2.97648e-06
30225 4.98759e-06 4.96127e-06
30227 9.97614e-07 9.92349e-07
30229 3.6693e-06 3.04537e-06
30231 1.83481e-06 1.52283e-06
30233 8.37078e-07 5.96578e-07
30235 1.33614e-06 1.04477e-06
30237 4.99043e-07 4.9641e-07
30239 1.33638e-06 1.04496e-06
30241 3.02757e-06 2.24011e-06
30243 2.36767e-06 2.35518e-06
30245 1.01478e-06 1.00942e-06
30247 8.37562e-07 5.96935e-07
30249 6.76607e-07 6.73037e-07
30251 8.377e-07 5.97036e-07
30261 9.97329e-07 9.92066e-07
30263 8.37167e-07 5.96564e-07
30265 4.98759e-07 4.96127e-07
30291 9.98749e-07 9.93479e-07
30325 3.675e-07 3.65561e-07
30349 3.67808e-07 3.65867e-07
30353 2.50424e-06 2.49103e-06
30355 5.00896e-07 4.98253e-07
30357 5.00943e-07 4.983e-07
30363 5.01086e-07 4.98442e-07
30365 5.01134e-07 4.98489e-07
30367 5.01181e-07 4.98536e-07
30371 5.01277e-07 4.98632e-07
30393 5.01803e-07 4.99155e-07
30397 5.01899e-07 4.9925e-07
30409 5.02185e-07 4.99535e-07
30411 1.50671e-06 1.49875e-06
30415 5.02329e-07 4.99679e-07
30419 1.50727e-06 1.49932e-06
30421 1.00495e-06 9.99644e-07
30423 1.00504e-06 9.99739e-07
30425 5.02569e-07 4.99917e-07
30427 5.02618e-07 4.99966e-07
30429 5.02665e-07 5.00013e-07
30431 1.00543e-06 1.00012e-06
30433 1.50828e-06 1.50032e-06
30435 5.02809e-07 5.00156e-07
30439 5.02905e-07 5.00251e-07
30441 5.02954e-07 5.003e-07
30447 5.03098e-07 5.00443e-07
30503 3.69799e-07 3.67847e-07
30509 7.39753e-07 7.35849e-07
30515 3.69955e-07 3.68002e-07
30531 1.01219e-06 1.00685e-06
30535 1.01239e-06 1.00705e-06
30541 5.05368e-07 5.02702e-07
30543 5.05417e-07 5.0275e-07
30545 1.5164e-06 1.5084e-06
30547 5.05514e-07 5.02846e-07
30553 3.70449e-07 3.68495e-07
30557 7.41003e-07 7.37093e-07
30565 5.06926e-07 5.04251e-07
30573 5.07121e-07 5.04445e-07
30575 1.52151e-06 1.51348e-06
30577 3.04234e-06 2.56722e-06
30581 5.07317e-07 5.0464e-07
30583 1.52112e-06 1.12328e-06
30587 5.07463e-07 5.04785e-07
30593 5.06633e-07 5.03959e-07
30595 5.06682e-07 5.04008e-07
30597 5.06731e-07 5.04056e-07
30599 5.06779e-07 5.04105e-07
30651 1.01807e-06 1.0127e-06
30653 1.01817e-06 1.01279e-06
30655 5.09133e-07 5.06446e-07
30657 5.09182e-07 5.06495e-07
30663 1.11566e-06 1.10978e-06
30721 1.11796e-06 1.11206e-06
30725 1.11812e-06 1.11222e-06
30727 3.72732e-07 3.70765e-07
30731 1.02004e-06 1.01466e-06
30737 8.83033e-07 6.25373e-07
30739 7.4578e-07 7.41844e-07
30741 8.83184e-07 6.25483e-07
30743 8.8326e-07 6.25538e-07
30745 3.72969e-07 3.71001e-07
30747 1.62941e-06 1.21849e-06
30749 7.46044e-07 7.42107e-07
30751 7.46098e-07 7.42161e-07
30753 3.73075e-07 3.71106e-07
30827 3.48023e-07 3.46187e-07
30829 1.04414e-06 1.03863e-06
30831 3.48069e-07 3.46233e-07
30833 3.48093e-07 3.46256e-07
30835 3.48116e-07 3.46279e-07
30837 3.48139e-07 3.46302e-07
30839 6.96323e-07 6.92649e-07
30841 6.96369e-07 6.92695e-07
30845 7.88092e-07 5.55162e-07
30847 7.88152e-07 5.55204e-07
30849 1.22815e-06 9.37864e-07
30851 4.39972e-07 4.3765e-07
30857 4.40082e-07 4.3776e-07
30859 8.80237e-07 8.75592e-07
30861 4.40156e-07 4.37833e-07
30863 3.48438e-07 3.46599e-07
30865 1.32068e-06 1.31371e-06
30867 3.48484e-07 3.46645e-07
30869 3.48507e-07 3.46668e-07
30871 3.48531e-07 3.46691e-07
30879 4.40487e-07 4.38163e-07
30881 4.40524e-07 4.382e-07
30885 4.40598e-07 4.38273e-07
30887 3.48715e-07 3.46875e-07
30889 6.97477e-07 6.93796e-07
30907 3.48946e-07 3.47105e-07
30909 3.48969e-07 3.47128e-07
30921 6.98217e-07 6.94532e-07
30929 6.98402e-07 6.94717e-07
30931 3.49224e-07 3.47381e-07
30937 3.49294e-07 3.4745e-07
30939 3.47415e-07 3.45581e-07
30941 3.47438e-07 3.45604e-07
30945 6.94967e-07 6.913e-07
30947 3.47506e-07 3.45672e-07
30949 3.47529e-07 3.45696e-07
30953 3.47575e-07 3.45741e-07
30955 3.47598e-07 3.45764e-07
30957 3.47621e-07 3.45787e-07
30961 3.47667e-07 3.45833e-07
30963 3.47691e-07 3.45856e-07
30969 3.47759e-07 3.45924e-07
31025 3.48403e-07 3.46565e-07
31027 8.66887e-07 6.18298e-07
31029 8.66962e-07 6.18353e-07
31033 1.04549e-06 1.03997e-06
31035 6.97038e-07 6.9336e-07
31043 3.48612e-07 3.46772e-07
31045 3.48635e-07 3.46795e-07
31047 3.48658e-07 3.46818e-07
31049 3.4868e-07 3.4684e-07
31051 3.48703e-07 3.46863e-07
31053 1.04618e-06 1.04066e-06
31055 6.975e-07 6.93819e-07
31057 1.04632e-06 1.0408e-06
31061 3.48819e-07 3.46978e-07
31063 1.39537e-06 1.388e-06
31065 6.97731e-07 6.94049e-07
31067 6.97777e-07 6.94095e-07
31069 6.97823e-07 6.94141e-07
31079 3.49027e-07 3.47186e-07
31081 6.98101e-07 6.94417e-07
31099 3.49259e-07 3.47416e-07
31101 3.49282e-07 3.47439e-07
31103 1.73737e-06 1.23908e-06
31107 3.49352e-07 3.47508e-07
31111 7.98549e-07 5.6312e-07
31125 1.03989e-06 1.03441e-06
31127 1.04e-06 1.03451e-06
31129 5.20049e-07 5.17305e-07
31131 5.20101e-07 5.17356e-07
31135 1.39008e-06 1.08829e-06
31137 8.69955e-07 6.20474e-07
31139 3.49723e-07 3.47878e-07
31141 3.49746e-07 3.47901e-07
31143 3.49769e-07 3.47924e-07
31145 3.49793e-07 3.47947e-07
31147 3.49816e-07 3.4797e-07
31149 3.49839e-07 3.47993e-07
31153 6.99772e-07 6.96079e-07
31155 1.04144e-06 1.03594e-06
31157 5.20769e-07 5.18021e-07
31163 1.04185e-06 1.03635e-06
31165 5.20976e-07 5.18227e-07
31167 5.21027e-07 5.18278e-07
31169 5.21079e-07 5.18329e-07
31173 5.21182e-07 5.18432e-07
31175 1.04247e-06 1.03697e-06
31177 5.21285e-07 5.18534e-07
31199 4.50844e-07 4.48465e-07
31201 4.50883e-07 4.48504e-07
31205 4.5096e-07 4.4858e-07
31207 1.353e-06 1.34586e-06
31211 9.02153e-07 8.97392e-07
31213 4.51115e-07 4.48734e-07
31215 9.02307e-07 8.97546e-07
31217 4.51193e-07 4.48812e-07
31219 4.51231e-07 4.48849e-07
31221 4.51269e-07 4.48888e-07
31231 4.51463e-07 4.49081e-07
31235 3.79559e-07 3.77556e-07
31237 7.59174e-07 7.55167e-07
31239 7.59228e-07 7.55222e-07
31243 3.79668e-07 3.77665e-07
31247 3.79723e-07 3.77719e-07
31267 1.57399e-06 1.56568e-06
31269 5.24716e-07 5.21947e-07
31271 5.24767e-07 5.21998e-07
31279 5.23932e-07 5.21167e-07
31281 2.02438e-06 1.62252e-06
31283 9.77555e-07 6.85845e-07
31285 4.52512e-07 4.50124e-07
31287 4.52551e-07 4.50162e-07
31289 4.52589e-07 4.50201e-07
31293 4.52667e-07 4.50279e-07
31297 1.14123e-06 1.13521e-06
31303 9.05052e-07 6.41338e-07
31305 3.62052e-06 2.56558e-06
31307 1.04933e-06 1.04379e-06
31311 3.80602e-07 3.78594e-07
31315 7.61315e-07 7.57297e-07
31319 3.80713e-07 3.78704e-07
31323 3.80767e-07 3.78758e-07
31325 9.06581e-07 9.01797e-07
31329 3.80851e-07 3.78841e-07
31333 5.25344e-07 5.22572e-07
31335 4.53486e-07 4.51093e-07
31341 4.53603e-07 4.51209e-07
31343 1.39235e-06 1.01884e-06
31349 8.66322e-07 6.10551e-07
31351 1.32019e-06 7.53872e-07
31353 9.39123e-07 6.57409e-07
31355 4.53877e-07 4.51482e-07
31357 4.85375e-07 4.82813e-07
31359 3.81264e-07 3.79252e-07
31361 3.81292e-07 3.79279e-07
31363 3.81319e-07 3.79307e-07
31373 8.99569e-07 8.94822e-07
31387 4.50054e-07 4.47679e-07
31403 9.09637e-07 9.04837e-07
31405 4.54858e-07 4.52458e-07
31427 9.73893e-07 9.68753e-07
31451 3.82539e-07 3.8052e-07
31453 3.82566e-07 3.80547e-07
31469 7.65578e-07 7.61538e-07
31471 3.82817e-07 3.80797e-07
31473 3.82844e-07 3.80824e-07
31475 7.65745e-07 7.61704e-07
31477 1.14871e-06 1.14264e-06
31479 3.82928e-07 3.80908e-07
31481 3.82956e-07 3.80935e-07
31483 3.82984e-07 3.80963e-07
31485 3.83012e-07 3.8099e-07
31491 7.66192e-07 7.62148e-07
31493 7.66246e-07 7.62203e-07
31495 7.66302e-07 7.62258e-07
31513 3.83402e-07 3.81379e-07
31545 3.83849e-07 3.81824e-07
31547 3.83878e-07 3.81852e-07
31549 3.83906e-07 3.8188e-07
31551 3.83934e-07 3.81908e-07
31553 7.67924e-07 7.63872e-07
31565 3.80822e-07 3.78812e-07
31567 7.617e-07 7.5768e-07
31569 1.14263e-06 1.1366e-06
31571 3.84214e-07 3.82186e-07
31573 1.53697e-06 1.52886e-06
31575 1.1495e-06 8.49633e-07
31577 3.80988e-07 3.78978e-07
31579 3.81016e-07 3.79005e-07
31587 4.53936e-07 4.5154e-07
31589 9.07949e-07 9.03158e-07
31591 1.36204e-06 1.35485e-06
31593 9.08106e-07 9.03314e-07
31595 4.54093e-07 4.51696e-07
31597 1.81653e-06 1.80694e-06
31599 4.54171e-07 4.51774e-07
31601 4.54209e-07 4.51813e-07
31603 4.54249e-07 4.51852e-07
31619 4.75507e-07 4.72998e-07
31623 4.54641e-07 4.52242e-07
31625 4.75637e-07 4.73127e-07
31627 9.304e-07 6.51099e-07
31629 9.30482e-07 6.51156e-07
31639 4.75938e-07 4.73426e-07
31641 4.75981e-07 4.73469e-07
31643 1.42807e-06 1.42054e-06
31645 4.76067e-07 4.73555e-07
31647 4.76109e-07 4.73597e-07
31649 4.76153e-07 4.7364e-07
31651 4.76196e-07 4.73683e-07
31653 4.76239e-07 4.73726e-07
31661 4.59945e-07 4.57518e-07
31663 4.59986e-07 4.57559e-07
31665 1.39655e-06 1.02617e-06
31667 4.76541e-07 4.74026e-07
31699 3.86018e-07 3.83981e-07
31725 3.8304e-07 3.81019e-07
31731 3.86472e-07 3.84432e-07
31733 3.865e-07 3.8446e-07
31735 3.86528e-07 3.84489e-07
31737 3.86557e-07 3.84517e-07
31819 1.37557e-06 1.36831e-06
31821 4.58563e-07 4.56143e-07
31827 4.58683e-07 4.56263e-07
31831 4.58763e-07 4.56342e-07
31835 4.58843e-07 4.56422e-07
31847 3.60169e-07 3.58269e-07
31865 3.60392e-07 3.5849e-07
31867 7.20833e-07 7.17029e-07
31889 7.21376e-07 7.17569e-07
31891 3.60713e-07 3.58809e-07
31893 3.60737e-07 3.58833e-07
31895 3.60762e-07 3.58858e-07
31897 3.60786e-07 3.58882e-07
31903 7.21722e-07 7.17914e-07
31905 1.44355e-06 1.43593e-06
31907 3.60911e-07 3.59006e-07
31909 3.60935e-07 3.5903e-07
31915 4.60448e-07 4.58019e-07
31917 7.22068e-07 7.18258e-07
31919 1.28212e-06 9.80514e-07
31921 1.54382e-06 1.16639e-06
31923 3.61108e-07 3.59203e-07
31927 3.61158e-07 3.59252e-07
31929 1.08355e-06 1.07783e-06
31931 3.61207e-07 3.59301e-07
31935 7.22515e-07 7.18702e-07
31967 3.61655e-07 3.59746e-07
31969 7.51557e-07 5.26185e-07
31971 3.89907e-07 3.8785e-07
31973 3.61729e-07 3.59821e-07
31975 3.61754e-07 3.59845e-07
31977 7.23558e-07 7.1974e-07
31981 7.80103e-07 7.75986e-07
31983 7.8016e-07 7.76043e-07
31985 1.08563e-06 1.0799e-06
31987 3.61903e-07 3.59993e-07
31989 7.23856e-07 7.20036e-07
31991 7.23906e-07 7.20086e-07
31995 1.11426e-06 8.14501e-07
31997 1.08608e-06 1.08035e-06
31999 3.62053e-07 3.60142e-07
32007 3.62153e-07 3.60242e-07
32011 7.52687e-07 5.26978e-07
32013 7.52742e-07 5.27016e-07
32015 7.24504e-07 7.20681e-07
32017 3.90573e-07 3.88512e-07
32025 3.62377e-07 3.60465e-07
32029 3.62426e-07 3.60514e-07
32031 3.62452e-07 3.60539e-07
32033 3.62477e-07 3.60564e-07
32041 3.62577e-07 3.60663e-07
32043 7.25202e-07 7.21375e-07
32045 3.62626e-07 3.60713e-07
32047 3.62652e-07 3.60738e-07
32049 7.25353e-07 7.21525e-07
32053 3.62726e-07 3.60812e-07
32055 3.62752e-07 3.60837e-07
32057 7.25553e-07 7.21724e-07
32059 3.62801e-07 3.60887e-07
32061 7.25653e-07 7.21823e-07
32067 3.62901e-07 3.60986e-07
32077 3.63026e-07 3.61111e-07
32079 7.54524e-07 5.28266e-07
32081 1.11765e-06 8.16959e-07
32083 7.54634e-07 5.28342e-07
32085 3.9156e-07 3.89494e-07
32089 3.91619e-07 3.89552e-07
32109 3.91911e-07 3.89842e-07
32119 3.92056e-07 3.89987e-07
32137 3.92319e-07 3.90249e-07
32139 3.92348e-07 3.90278e-07
32141 3.92378e-07 3.90307e-07
32143 3.92407e-07 3.90337e-07
32145 1.17731e-06 1.17109e-06
32147 1.1774e-06 1.17119e-06
32151 7.85048e-07 7.80906e-07
32155 7.85165e-07 7.81022e-07
32159 3.92641e-07 3.90569e-07
32161 7.85341e-07 7.81197e-07
32163 3.927e-07 3.90628e-07
32165 7.85458e-07 7.81313e-07
32167 1.17827e-06 1.17206e-06
32169 3.92787e-07 3.90715e-07
32171 3.92817e-07 3.90744e-07
32175 3.92876e-07 3.90803e-07
32179 3.92935e-07 3.90861e-07
32185 3.93022e-07 3.90948e-07
32189 3.93081e-07 3.91007e-07
32191 3.93111e-07 3.91036e-07
32193 7.86279e-07 7.8213e-07
32195 3.93169e-07 3.91095e-07
32209 7.86749e-07 7.82598e-07
32211 3.93404e-07 3.91328e-07
32215 7.86926e-07 7.82774e-07
32221 3.93552e-07 3.91475e-07
32237 3.93786e-07 3.91708e-07
32273 3.94318e-07 3.92237e-07
32275 7.88695e-07 7.84533e-07
32277 7.88754e-07 7.84591e-07
32279 3.94406e-07 3.92325e-07
32281 7.88873e-07 7.8471e-07
32283 3.94465e-07 3.92384e-07
32287 3.94525e-07 3.92443e-07
32289 3.94555e-07 3.92473e-07
32305 7.89582e-07 7.85415e-07
32317 3.94968e-07 3.92884e-07
32319 3.94999e-07 3.92915e-07
32321 3.95028e-07 3.92944e-07
32327 3.95117e-07 3.93032e-07
32329 3.95146e-07 3.93061e-07
32331 3.95177e-07 3.93091e-07
32355 3.95533e-07 3.93445e-07
32365 7.91363e-07 7.87187e-07
32367 7.91422e-07 7.87246e-07
32451 4.71503e-07 4.69015e-07
32463 4.71757e-07 4.69267e-07
32465 1.4154e-06 1.40793e-06
32467 4.71842e-07 4.69352e-07
32469 4.71884e-07 4.69394e-07
32471 4.71926e-07 4.69436e-07
32473 9.43937e-07 9.38956e-07
32475 4.72011e-07 4.6952e-07
32477 4.72054e-07 4.69563e-07
32479 4.72096e-07 4.69605e-07
32491 9.447e-07 9.39715e-07
32493 3.68311e-07 3.66367e-07
32499 8.6666e-07 6.08864e-07
32503 3.6844e-07 3.66496e-07
32505 3.68465e-07 3.66521e-07
32509 1.10555e-06 1.09971e-06
32511 2.15541e-06 1.58305e-06
32513 1.10571e-06 1.09987e-06
32515 2.0515e-06 1.43973e-06
32517 1.31442e-06 1.0061e-06
32525 3.94525e-07 3.92443e-07
32527 7.63304e-07 5.34338e-07
32529 1.50091e-06 1.16445e-06
32539 3.94732e-07 3.92649e-07
32545 1.18446e-06 1.17821e-06
32547 1.97425e-06 1.96383e-06
32549 7.8976e-07 7.85592e-07
32551 7.89819e-07 7.85651e-07
32553 1.50219e-06 1.16543e-06
32555 7.6408e-07 5.34881e-07
32557 3.94999e-07 3.92915e-07
32563 7.90175e-07 7.86005e-07
32565 3.95117e-07 3.93032e-07
32567 3.95146e-07 3.93061e-07
32569 1.18553e-06 1.17927e-06
32571 1.18562e-06 1.17936e-06
32573 7.90472e-07 7.863e-07
32575 7.90531e-07 7.86359e-07
32577 1.18588e-06 1.17963e-06
32579 7.90649e-07 7.86477e-07
32581 7.90709e-07 7.86537e-07
32587 3.95444e-07 3.93357e-07
32589 3.95474e-07 3.93387e-07
32591 1.18651e-06 1.18024e-06
32593 1.26559e-06 9.13288e-07
32595 1.74025e-06 1.22264e-06
32597 8.702e-07 6.11371e-07
32599 2.13616e-06 1.50392e-06
32601 1.81973e-06 1.46618e-06
32603 1.18704e-06 1.18078e-06
32605 4.74779e-07 4.72274e-07
32607 1.34538e-06 1.0195e-06
32609 3.95771e-07 3.93682e-07
32613 9.57024e-07 6.7969e-07
32621 4.75121e-07 4.72614e-07
32623 4.75164e-07 4.72657e-07
32629 1.82195e-06 1.46802e-06
32631 1.03707e-06 7.28125e-07
32633 9.50758e-07 9.45741e-07
32635 4.75422e-07 4.72913e-07
32639 1.42653e-06 1.419e-06
32641 1.42665e-06 1.41912e-06
32643 9.51187e-07 9.46168e-07
32645 4.75637e-07 4.73127e-07
32669 1.82513e-06 1.47064e-06
32671 1.66628e-06 1.27037e-06
32673 3.96725e-07 3.94632e-07
32687 9.53082e-07 9.48053e-07
32689 7.41707e-07 7.37793e-07
32691 1.42988e-06 1.42234e-06
32693 1.32425e-06 1.01389e-06
32695 3.97055e-07 3.94959e-07
32697 1.3506e-06 1.02355e-06
32701 4.76843e-07 4.74327e-07
32703 4.76886e-07 4.7437e-07
32705 9.53859e-07 9.48825e-07
32707 1.27144e-06 9.17424e-07
32709 1.27154e-06 9.17497e-07
32711 4.77059e-07 4.74541e-07
32713 9.54205e-07 9.4917e-07
32715 4.77146e-07 4.74628e-07
32727 4.77405e-07 4.74886e-07
32737 4.77622e-07 4.75102e-07
32739 4.77665e-07 4.75145e-07
32741 1.35316e-06 1.02555e-06
32743 3.97775e-07 3.95676e-07
32745 7.95609e-07 7.91411e-07
32747 3.97835e-07 3.95735e-07
32751 3.97895e-07 3.95795e-07
32753 3.97925e-07 3.95825e-07
32755 1.35398e-06 1.02618e-06
32757 4.78056e-07 4.75533e-07
32763 8.76262e-07 6.15666e-07
32779 3.98317e-07 3.96215e-07
32781 3.98347e-07 3.96245e-07
32783 3.98377e-07 3.96275e-07
32785 7.96815e-07 7.9261e-07
32787 3.98437e-07 3.96334e-07
32791 7.96996e-07 7.9279e-07
32795 3.98558e-07 3.96455e-07
32797 3.98588e-07 3.96485e-07
32799 7.97237e-07 7.9303e-07
32801 7.97297e-07 7.93089e-07
32803 3.98679e-07 3.96575e-07
32805 3.98709e-07 3.96605e-07
32807 3.98739e-07 3.96635e-07
32815 3.9886e-07 3.96755e-07
32817 7.97781e-07 7.93571e-07
32831 3.99102e-07 3.96996e-07
32835 9.59511e-07 9.54447e-07
32837 9.59599e-07 9.54535e-07
32839 1.43953e-06 1.43193e-06
32843 9.59861e-07 9.54796e-07
32845 9.59948e-07 9.54883e-07
32847 4.80018e-07 4.77485e-07
32849 9.60123e-07 9.55057e-07
32851 1.92042e-06 1.91029e-06
32853 2.40075e-06 2.38808e-06
32855 4.80194e-07 4.7766e-07
32857 4.80237e-07 4.77703e-07
32859 9.60562e-07 9.55493e-07
32861 4.80324e-07 4.7779e-07
32863 9.60737e-07 9.55667e-07
32869 4.805e-07 4.77964e-07
32871 4.80544e-07 4.78008e-07
32873 4.80587e-07 4.78051e-07
32879 4.8072e-07 4.78183e-07
32895 4.81072e-07 4.78533e-07
32897 4.81115e-07 4.78576e-07
32901 9.62406e-07 9.57328e-07
32905 4.81291e-07 4.78751e-07
32907 4.38907e-07 4.36591e-07
32909 4.81379e-07 4.78839e-07
32911 4.38981e-07 4.36665e-07
32913 9.20484e-07 6.44692e-07
32919 4.81599e-07 4.79058e-07
32923 4.81687e-07 4.79145e-07
32927 4.81776e-07 4.79233e-07
32929 4.8182e-07 4.79277e-07
32933 4.81908e-07 4.79365e-07
32935 4.81952e-07 4.79408e-07
32949 9.64522e-07 9.59432e-07
32957 4.82438e-07 4.79892e-07
32959 9.64964e-07 9.59872e-07
32961 1.44758e-06 1.43994e-06
32965 9.65231e-07 9.60137e-07
32967 4.82659e-07 4.80112e-07
32969 1.44812e-06 1.44047e-06
32971 9.65496e-07 9.60401e-07
32975 1.44851e-06 1.44086e-06
32983 4.05092e-07 4.02954e-07
32991 4.05217e-07 4.03078e-07
32993 4.05248e-07 4.0311e-07
33057 4.02552e-07 4.00427e-07
33081 4.85196e-07 4.82635e-07
33083 4.06657e-07 4.04511e-07
33085 8.91974e-07 6.26516e-07
33091 8.13565e-07 8.09272e-07
33093 4.06814e-07 4.04667e-07
33095 4.85508e-07 4.82946e-07
33099 8.10107e-07 5.66777e-07
33103 8.13943e-07 8.09648e-07
33109 4.03354e-07 4.01225e-07
33111 1.21016e-06 1.20377e-06
33113 1.21024e-06 1.20386e-06
33119 1.3756e-06 1.04301e-06
33121 2.34791e-06 1.97114e-06
33123 4.03569e-07 4.0144e-07
33155 5.10961e-07 5.08265e-07
33157 5.11011e-07 5.08314e-07
33163 5.1116e-07 5.08463e-07
