#sequence_separation contact_probability stderr
3039 4.55143e-06 2.39575e-06
3041 4.67184e-06 1.96811e-06
3043 2.55216e-06 1.11518e-06
3045 8.01658e-06 2.5175e-06
3047 2.65193e-06 1.15782e-06
3049 4.08375e-06 1.38882e-06
3051 3.38098e-06 1.80041e-06
3053 8.6712e-06 3.41223e-06
3055 4.81093e-06 2.5708e-06
3057 3.69095e-06 2.05147e-06
3059 3.09282e-06 1.59724e-06
3061 2.49063e-06 1.27264e-06
3063 4.21668e-06 1.77315e-06
3065 8.85126e-06 3.81026e-06
3067 5.15352e-06 2.0882e-06
3069 4.55229e-06 1.75799e-06
3071 4.87771e-06 1.97081e-06
3073 5.32581e-06 2.25667e-06
3075 3.54247e-06 1.29439e-06
3077 6.31956e-06 3.04336e-06
3079 4.01386e-06 1.7054e-06
3081 4.90174e-06 1.93347e-06
3083 7.85188e-06 2.89359e-06
3085 7.56292e-06 3.03406e-06
3087 1.02272e-05 3.41468e-06
3089 4.54364e-06 1.59135e-06
3091 1.07575e-05 3.80792e-06
3093 1.13191e-05 4.24205e-06
3095 5.64559e-06 2.36362e-06
3097 9.03995e-06 2.98234e-06
3099 4.28936e-06 2.43849e-06
3101 5.79277e-06 2.9779e-06
3103 4.39876e-06 2.55813e-06
3105 2.99048e-06 1.38667e-06
3107 5.73178e-06 2.07293e-06
3109 5.00054e-06 1.92334e-06
3111 5.85422e-06 2.72973e-06
3113 9.63102e-06 3.80759e-06
3115 7.44521e-06 3.57972e-06
3117 5.77966e-06 3.47061e-06
3119 3.45132e-06 1.426e-06
3121 5.9595e-06 2.34504e-06
3123 7.32667e-06 2.73402e-06
3125 5.97276e-06 2.11083e-06
3127 6.00387e-06 2.46924e-06
3129 7.51665e-06 2.38416e-06
3131 7.47339e-06 2.74362e-06
3133 6.00642e-06 2.30944e-06
3135 6.05703e-06 1.93198e-06
3137 7.9211e-06 2.54731e-06
3139 5.89568e-06 2.00626e-06
3141 4.01882e-06 1.53449e-06
3143 4.49293e-06 2.22858e-06
3145 5.46456e-06 2.37894e-06
3147 7.69716e-06 3.43733e-06
3149 3.68017e-06 1.94143e-06
3151 3.9084e-06 1.48309e-06
3153 4.50187e-06 1.91892e-06
3155 3.18346e-06 1.47212e-06
3157 6.19971e-06 2.86645e-06
3159 6.36964e-06 2.63082e-06
3161 2.46013e-06 1.2693e-06
3163 5.19626e-06 2.62158e-06
3165 5.51562e-06 2.25251e-06
3167 7.99654e-06 2.91431e-06
3169 5.44877e-06 2.69529e-06
3171 5.98955e-06 2.02258e-06
3173 5.11866e-06 1.86432e-06
3175 4.05959e-06 2.2721e-06
3177 4.9711e-06 2.28044e-06
3179 6.46617e-06 2.50138e-06
3181 6.80472e-06 3.33594e-06
3183 7.22969e-06 2.97292e-06
3185 5.80122e-06 3.17087e-06
3187 8.88901e-06 3.50268e-06
3189 9.31711e-06 4.48776e-06
3191 7.54457e-06 3.12635e-06
3193 7.54544e-06 3.0974e-06
3195 5.20583e-06 1.88674e-06
3197 4.75401e-06 1.86463e-06
3199 2.59453e-06 1.13397e-06
3201 5.53586e-06 2.19428e-06
3203 9.58639e-06 3.51167e-06
3205 4.74783e-06 2.16072e-06
3207 9.65033e-06 3.74e-06
3209 5.63179e-06 2.06834e-06
3211 4.46555e-06 1.96878e-06
3213 3.22231e-06 2.02464e-06
3215 3.03668e-06 1.40801e-06
3217 3.41996e-06 1.58927e-06
3219 3.50956e-06 1.44228e-06
3221 1.97365e-06 9.70582e-07
3223 4.29242e-06 2.15168e-06
3225 2.45366e-06 1.56797e-06
3227 2.88402e-06 1.75507e-06
3229 2.87462e-06 1.48572e-06
3231 6.85523e-06 3.12449e-06
3233 3.52736e-06 1.45412e-06
3235 5.60208e-06 2.50383e-06
3237 3.23165e-06 1.48304e-06
3239 4.50087e-06 2.02339e-06
3241 9.38917e-06 3.73756e-06
3243 4.82723e-06 2.16792e-06
3245 4.31745e-06 1.87194e-06
3247 3.73843e-06 1.59753e-06
3249 3.96367e-06 2.18708e-06
3251 6.667e-06 3.20621e-06
3253 4.60606e-06 2.31313e-06
3255 5.63503e-06 2.51987e-06
3257 1.94374e-06 1.49419e-06
3259 3.15541e-06 1.25235e-06
3261 6.70273e-06 2.92073e-06
3263 6.23132e-06 2.23202e-06
3265 5.69983e-06 2.29639e-06
3267 6.17331e-06 2.30659e-06
3269 2.07054e-06 1.25635e-06
3271 2.87129e-06 2.05936e-06
3273 3.83772e-06 1.95989e-06
3275 1.50062e-06 8.56368e-07
3277 1.5259e-06 8.68715e-07
3279 2.4675e-06 1.26881e-06
3281 7.30222e-06 3.4218e-06
3283 7.68842e-06 2.64447e-06
3285 5.14408e-06 2.22927e-06
3287 4.04866e-06 1.68521e-06
3289 5.15609e-06 1.86556e-06
3291 4.13387e-06 1.59219e-06
3293 2.48149e-06 1.31742e-06
3295 8.41384e-06 4.0222e-06
3297 5.06624e-06 2.0759e-06
3299 3.84874e-06 1.8743e-06
3301 6.10453e-06 2.79468e-06
3303 7.69839e-06 3.40501e-06
3305 7.35729e-06 2.70041e-06
3307 6.7898e-06 2.71433e-06
3309 2.10837e-06 1.03564e-06
3311 6.97416e-06 3.2086e-06
3313 1.17801e-05 6.31548e-06
3315 6.28596e-06 2.25805e-06
3317 4.20297e-06 1.429e-06
3319 4.21571e-06 1.77602e-06
3321 1.6318e-06 9.31515e-07
3323 3.66445e-06 1.34113e-06
3325 3.15817e-06 1.4255e-06
3327 4.89501e-06 2.2232e-06
3329 3.62838e-06 1.71002e-06
3331 4.62261e-06 1.63263e-06
3333 4.04001e-06 1.67948e-06
3335 5.26253e-06 1.90244e-06
3337 5.81032e-06 2.54849e-06
3339 3.22991e-06 1.4639e-06
3341 5.69014e-06 2.06408e-06
3343 6.18837e-06 2.33556e-06
3345 8.91058e-06 3.45562e-06
3347 1.67722e-06 9.54661e-07
3349 1.58961e-06 9.0598e-07
3351 3.04518e-06 1.76188e-06
3353 3.67037e-06 1.5169e-06
3355 5.24322e-06 3.27627e-06
3357 3.05936e-06 1.38934e-06
3359 3.01565e-06 1.37401e-06
3361 2.05454e-06 1.00915e-06
3363 3.58299e-06 1.75688e-06
3365 3.02609e-06 1.38601e-06
3367 3.73741e-06 2.09137e-06
3369 8.37168e-06 4.04518e-06
3371 4.82179e-06 2.20738e-06
3373 3.07501e-06 1.90782e-06
3375 5.835e-06 2.71419e-06
3377 5.77199e-06 2.31901e-06
3379 6.19083e-06 2.38567e-06
3381 6.8094e-06 2.78859e-06
3383 1.28077e-05 5.48409e-06
3385 4.61903e-06 2.17521e-06
3387 5.1883e-06 2.39217e-06
3389 5.10171e-06 2.47642e-06
3391 5.04363e-06 1.82099e-06
3393 3.97233e-06 1.65989e-06
3395 4.60285e-06 1.62284e-06
3397 6.283e-06 2.18735e-06
3399 6.1356e-06 2.16199e-06
3401 7.2033e-06 2.73701e-06
3403 8.81409e-06 3.17142e-06
3405 2.67948e-06 1.41245e-06
3407 4.12197e-06 2.02762e-06
3409 2.99315e-06 1.38232e-06
3411 4.44349e-06 1.9908e-06
3413 5.65419e-06 2.52025e-06
3415 6.19276e-06 2.22622e-06
3417 6.76633e-06 2.28278e-06
3419 1.04648e-05 5.68376e-06
3421 7.26638e-06 3.3047e-06
3423 2.99968e-06 1.18781e-06
3425 8.04352e-06 2.8971e-06
3427 3.0459e-06 1.58611e-06
3429 2.45621e-06 1.26796e-06
3431 4.45116e-06 2.57215e-06
3433 3.99986e-06 1.51753e-06
3435 5.49667e-06 2.22081e-06
3437 3.96588e-06 1.52251e-06
3439 3.46882e-06 1.88686e-06
3441 5.8357e-06 2.49447e-06
3443 4.39931e-06 1.82954e-06
3445 4.41158e-06 1.84772e-06
3447 2.92253e-06 1.65032e-06
3449 2.9953e-06 1.73578e-06
3451 3.02198e-06 1.56553e-06
3453 2.38282e-06 1.69944e-06
3455 5.43624e-06 2.41741e-06
3457 3.63972e-06 1.6702e-06
3459 4.80121e-06 2.51526e-06
3461 1.15006e-06 8.05039e-07
3463 1.5591e-06 8.89975e-07
3465 3.53669e-06 1.95107e-06
3467 6.52253e-06 2.60357e-06
3469 2.96397e-06 2.06269e-06
3471 2.14727e-06 1.05449e-06
3473 5.71993e-06 2.4457e-06
3475 5.50242e-06 2.69114e-06
3477 3.80713e-06 2.05834e-06
3479 7.88916e-06 3.90263e-06
3481 6.8438e-06 3.33e-06
3483 4.40522e-06 3.20534e-06
3485 3.31334e-06 2.46994e-06
3487 3.12611e-06 1.89939e-06
3489 2.19768e-06 1.08017e-06
3491 6.96442e-06 2.70933e-06
3493 8.55283e-06 3.72601e-06
3495 9.88649e-06 3.81178e-06
3497 6.81895e-06 2.48818e-06
3499 4.85217e-06 2.04391e-06
3501 3.96343e-06 2.57325e-06
3503 4.32472e-06 2.16841e-06
3505 2.68248e-06 1.39118e-06
3507 4.17882e-06 1.75689e-06
3509 2.12236e-06 1.04072e-06
3511 2.02956e-06 1.21188e-06
3513 3.02705e-06 1.69516e-06
3515 3.10958e-06 1.60159e-06
3517 2.53256e-06 1.31336e-06
3519 2.59875e-06 1.35783e-06
3521 4.53994e-06 2.15457e-06
3523 2.58773e-06 1.53602e-06
3525 3.55296e-06 2.69704e-06
3527 5.26303e-06 2.03769e-06
3529 2.04464e-06 1.00282e-06
3531 3.66667e-06 1.90002e-06
3533 1.46339e-06 8.32428e-07
3535 2.5728e-06 1.70119e-06
3537 1.99318e-06 1.19166e-06
3539 3.1938e-06 1.76768e-06
3541 5.89797e-06 2.27002e-06
3543 5.16979e-06 2.10766e-06
3545 5.1982e-06 2.15267e-06
3547 5.64108e-06 2.15937e-06
3549 1.60136e-06 9.11729e-07
3551 2.68083e-06 1.17077e-06
3553 3.53934e-06 1.90776e-06
3555 5.03601e-07 5.01077e-07
3557 2.04115e-06 1.00022e-06
3559 2.03836e-06 1.22686e-06
3561 1.02375e-06 7.16796e-07
3563 6.08229e-06 2.76561e-06
3565 2.49202e-06 1.48199e-06
3567 5.0623e-06 2.18635e-06
3569 4.06832e-06 2.21822e-06
3571 3.4813e-06 2.0837e-06
3573 4.08683e-06 1.73019e-06
3575 5.08405e-06 2.1855e-06
3577 8.73245e-06 3.10719e-06
3579 6.68306e-06 2.83348e-06
3581 5.18973e-06 2.23437e-06
3583 5.96914e-06 2.72626e-06
3585 6.32169e-06 2.2671e-06
3587 5.881e-06 2.71168e-06
3589 6.86535e-06 3.29517e-06
3591 5.7341e-06 2.18803e-06
3593 3.6232e-06 1.50478e-06
3595 8.98286e-06 3.73598e-06
3597 3.64348e-06 1.69346e-06
3599 7.44818e-06 3.80282e-06
3601 2.51759e-06 1.09841e-06
3603 3.20747e-06 1.52835e-06
3605 5.23975e-06 2.63964e-06
3607 2.04889e-06 1.23477e-06
3609 5.14065e-06 2.35413e-06
3611 4.13794e-06 1.74144e-06
3613 3.06203e-06 1.77271e-06
3615 4.11722e-06 1.89086e-06
3617 4.58801e-06 1.77934e-06
3619 2.63544e-06 1.14986e-06
3621 3.17803e-06 1.45115e-06
3623 1.01667e-06 1.01157e-06
3625 3.20192e-06 1.47237e-06
3627 1.60277e-06 9.11504e-07
3629 3.66861e-06 2.11926e-06
3631 3.1913e-06 1.98627e-06
3633 2.64994e-06 1.15771e-06
3635 2.06903e-06 1.01419e-06
3637 4.24491e-06 1.81054e-06
3639 3.10232e-06 1.61697e-06
3641 4.13982e-06 1.74547e-06
3643 4.1606e-06 1.76017e-06
3645 5.13118e-06 1.99129e-06
3647 5.03043e-06 2.19371e-06
3649 1.52158e-06 8.65688e-07
3651 1.05808e-06 7.40678e-07
3653 3.09052e-06 1.73681e-06
3655 4.07303e-06 1.70273e-06
3657 2.00998e-06 9.84909e-07
3659 1.05927e-06 7.41549e-07
3661 4.72652e-06 1.82717e-06
3663 2.12669e-06 1.69832e-06
3665 1.56312e-06 8.89425e-07
3667 1.54519e-06 8.79723e-07
3669 1.51063e-06 1.12417e-06
3671 2.59862e-06 1.54951e-06
3673 2.08956e-06 1.26327e-06
3675 1.52905e-06 1.52139e-06
3677 2.12229e-06 1.26764e-06
3679 2.69289e-06 2.16111e-06
3681 3.67515e-06 1.99153e-06
3683 3.17774e-06 1.4486e-06
3685 5.99305e-07 5.96301e-07
3687 1.65612e-06 9.45399e-07
3689 3.66305e-06 1.83065e-06
3691 2.7041e-06 1.39499e-06
3693 2.57818e-06 1.83672e-06
3695 4.30988e-06 2.1084e-06
3697 4.11679e-06 2.27151e-06
3699 6.29279e-06 2.78678e-06
3701 7.30103e-06 2.92186e-06
3703 5.85509e-06 2.23622e-06
3705 3.67547e-06 1.83453e-06
3707 4.71545e-06 2.78301e-06
3709 4.28343e-06 2.1015e-06
3711 3.12698e-06 1.61357e-06
3713 2.09222e-06 1.02508e-06
3715 2.66084e-06 1.7077e-06
3717 3.70856e-06 1.70726e-06
3719 2.06921e-06 1.01389e-06
3721 1.05362e-06 7.3754e-07
3723 2.5593e-06 1.32961e-06
3725 1.65459e-06 9.42772e-07
3727 2.05774e-06 1.23864e-06
3729 3.05741e-06 2.14478e-06
3731 4.5815e-06 2.41698e-06
3733 2.0166e-06 9.88539e-07
3735 3.04856e-06 1.57945e-06
3737 3.62462e-06 1.51942e-06
3739 1.5424e-06 1.11503e-06
3741 2.55583e-06 1.62907e-06
3743 2.71373e-06 1.37115e-06
3745 7.56517e-06 3.9026e-06
3747 2.64589e-06 1.15656e-06
3749 4.74051e-06 1.84483e-06
3751 5.77078e-06 1.93223e-06
3753 9.52942e-06 2.94063e-06
3755 6.19848e-06 3.24613e-06
3757 5.60035e-06 2.78903e-06
3759 5.68542e-06 2.82445e-06
3761 7.06058e-06 4.18873e-06
3763 5.14769e-06 2.64994e-06
3765 3.0434e-06 1.69863e-06
3767 3.60517e-06 1.77896e-06
3769 7.61624e-06 4.21828e-06
3771 4.02078e-06 2.17381e-06
3773 5.60084e-06 2.76082e-06
3775 8.39491e-06 3.54606e-06
3777 2.04399e-06 1.21486e-06
3779 2.95935e-06 1.5178e-06
3781 1.98589e-06 1.19374e-06
3783 3.12006e-06 1.46502e-06
3785 4.78473e-06 1.69955e-06
3787 3.66215e-06 1.50623e-06
3789 4.48722e-06 1.91537e-06
3791 4.2492e-06 1.9435e-06
3793 5.37161e-06 2.3972e-06
3795 2.62554e-06 1.1479e-06
3797 5.06685e-06 2.7888e-06
3799 4.44108e-06 2.57352e-06
3801 3.32356e-06 1.8917e-06
3803 3.37684e-06 1.57445e-06
3805 2.82164e-06 1.485e-06
3807 3.94467e-06 1.8234e-06
3809 2.67873e-06 1.389e-06
3811 5.41921e-06 2.56852e-06
3813 1.10362e-06 7.73087e-07
3815 1.0625e-06 7.43751e-07
3817 2.12523e-06 1.48766e-06
3819 5.3135e-07 5.28687e-07
3821 4.89261e-07 4.86809e-07
3823 1.5155e-06 8.62362e-07
3825 1.0263e-06 7.18879e-07
3827 2.01607e-06 1.56385e-06
3829 2.17244e-06 1.33922e-06
3831 4.4767e-06 2.66941e-06
3833 2.60425e-06 1.54088e-06
3835 4.01974e-06 2.54371e-06
3837 3.66404e-06 1.97477e-06
3839 5.74062e-06 2.57532e-06
3841 1.07693e-06 7.53907e-07
3843 1.69105e-06 9.62735e-07
3845 5.98802e-07 5.958e-07
3847 3.24419e-06 1.2881e-06
3849 4.15028e-06 1.86763e-06
3851 6.51849e-06 2.58869e-06
3853 4.246e-06 1.80918e-06
3855 4.68028e-06 2.06028e-06
3857 2.11636e-06 1.03841e-06
3859 6.9667e-06 3.70662e-06
3861 1.59862e-06 9.11281e-07
3863 2.7215e-06 1.40714e-06
3865 2.67972e-06 1.59861e-06
3867 2.17761e-06 1.06924e-06
3869 1.59459e-06 1.20332e-06
3871 1.11526e-06 1.10967e-06
3873 2.72762e-06 1.42947e-06
3875 2.17016e-06 1.06671e-06
3877 3.29262e-06 1.52589e-06
3879 3.4139e-06 1.76616e-06
3881 3.25383e-06 1.83643e-06
3883 2.24634e-06 1.57449e-06
3885 5.3322e-07 5.30547e-07
3887 5.33276e-07 5.30603e-07
3889 1.02343e-06 7.17055e-07
3891 3.66314e-06 1.55398e-06
3893 5.10896e-06 2.28698e-06
3895 2.08862e-06 1.24218e-06
3897 2.6224e-06 1.54021e-06
3899 2.11738e-06 1.25504e-06
3901 4.2601e-06 2.39943e-06
3903 2.70283e-06 1.59694e-06
3905 2.06538e-06 1.01376e-06
3907 9.72995e-07 6.8112e-07
3909 9.64065e-07 6.74846e-07
3911 4.81603e-07 4.79189e-07
3913 1.72722e-06 1.71856e-06
3915 1.16693e-06 8.1692e-07
3917 2.20166e-06 1.3443e-06
3919 2.61352e-06 1.33211e-06
3921 4.17902e-06 1.74917e-06
3923 2.26941e-06 1.8367e-06
3925 1.19728e-06 8.38106e-07
3927 3.77817e-06 2.16154e-06
3929 1.62224e-06 9.25204e-07
3931 2.84197e-06 1.4835e-06
3933 4.06403e-06 2.50791e-06
3935 6.3463e-06 2.8458e-06
3937 2.21912e-06 1.30803e-06
3939 1.19218e-06 1.1862e-06
3941 2.19215e-06 1.07617e-06
3943 2.79717e-06 1.9796e-06
3945 4.75075e-06 2.38563e-06
3947 2.71843e-06 1.40733e-06
3949 1.13778e-06 7.97396e-07
3951 4.30539e-06 2.47801e-06
3953 2.798e-06 1.80253e-06
3955 3.39125e-06 1.98702e-06
3957 3.78132e-06 1.62093e-06
3959 2.73921e-06 1.19701e-06
3961 2.80096e-06 1.48722e-06
3963 4.89206e-06 1.77494e-06
3965 7.77033e-06 3.77056e-06
3967 6.57648e-06 2.60492e-06
3969 5.68418e-06 2.76893e-06
3971 7.5729e-06 3.36763e-06
3973 7.49992e-06 3.03484e-06
3975 6.54213e-06 2.50611e-06
3977 4.42043e-06 1.90029e-06
3979 3.74675e-06 1.3695e-06
3981 4.38412e-06 1.71445e-06
3983 6.94397e-06 2.4471e-06
3985 5.71136e-06 2.49206e-06
3987 5.21833e-06 2.15213e-06
3989 3.16739e-06 1.44891e-06
3991 4.74262e-06 2.46211e-06
3993 4.71214e-06 2.07578e-06
3995 5.40987e-06 2.21204e-06
3997 6.78254e-06 2.82159e-06
3999 2.04934e-06 1.00692e-06
4001 2.96091e-06 1.53242e-06
4003 5.16508e-06 1.86247e-06
4005 2.79564e-06 1.48766e-06
4007 3.98444e-06 1.92787e-06
4009 4.60038e-06 2.22739e-06
4011 5.19059e-06 1.95998e-06
4013 4.18749e-06 1.58751e-06
4015 6.35894e-06 2.90776e-06
4017 6.41916e-06 2.8525e-06
4019 4.8366e-06 2.17809e-06
4021 4.67218e-06 2.08428e-06
4023 1.72481e-06 1.27807e-06
4025 9.87436e-07 6.91205e-07
4027 3.04274e-06 1.73253e-06
4029 3.54844e-06 1.65458e-06
4031 3.56461e-06 1.93558e-06
4033 2.51169e-06 1.29351e-06
4035 3.04192e-06 1.39234e-06
4037 2.47495e-06 1.29292e-06
4039 1.46953e-06 8.35635e-07
4041 2.03055e-06 1.21398e-06
4043 3.73285e-06 1.73721e-06
4045 5.16649e-06 2.43883e-06
4047 4.54764e-06 2.13988e-06
4049 2.00883e-06 1.20535e-06
4051 1.96657e-06 1.54194e-06
4053 9.89462e-07 9.84502e-07
4055 1.56377e-06 8.92434e-07
4057 2.09863e-06 1.03146e-06
4059 1.02963e-06 7.21971e-07
4061 2.24236e-06 1.09956e-06
4063 3.74722e-06 1.70795e-06
4065 1.07911e-06 7.55413e-07
4067 1.66924e-06 1.2432e-06
4069 1.13494e-06 1.12925e-06
4071 1.02709e-06 7.19577e-07
4073 4.71252e-06 1.94528e-06
4075 4.12171e-06 2.33313e-06
4077 4.83521e-06 2.03795e-06
4079 4.88063e-06 1.89431e-06
4081 7.91909e-06 3.36786e-06
4083 6.27834e-06 2.64377e-06
4085 7.44552e-06 3.23253e-06
4087 6.58574e-06 2.56484e-06
4089 5.36838e-06 2.77174e-06
4091 5.23972e-06 2.35174e-06
4093 2.09431e-06 1.24712e-06
4095 1.65877e-06 1.25369e-06
4097 2.5756e-06 1.32394e-06
4099 4.68502e-06 2.38448e-06
4101 4.42802e-06 2.32044e-06
4103 6.08093e-06 2.87243e-06
4105 5.13745e-06 2.71809e-06
4107 5.4358e-06 3.23023e-06
4109 3.62871e-06 1.84853e-06
4111 3.03222e-06 1.83236e-06
4113 2.15597e-06 1.51418e-06
4115 4.95589e-07 4.93105e-07
4117 4.3681e-06 1.87949e-06
4119 3.78334e-06 1.98748e-06
4121 4.81221e-06 2.31674e-06
4123 3.09952e-06 1.90894e-06
4125 1.63105e-06 1.21389e-06
4127 2.64478e-06 1.57925e-06
4129 2.2605e-06 1.35681e-06
4131 2.18558e-06 1.53706e-06
4133 2.10003e-06 1.26306e-06
4135 1.6613e-06 9.45573e-07
4137 1.69085e-06 1.26771e-06
4139 3.25791e-06 1.87495e-06
4141 2.56641e-06 1.31555e-06
4143 3.2312e-06 1.66213e-06
4145 1.64665e-06 1.22188e-06
4147 2.24706e-06 1.35157e-06
4149 1.66345e-06 9.46799e-07
4151 3.81543e-06 2.37471e-06
4153 1.70449e-06 1.27378e-06
4155 2.75434e-06 1.63641e-06
4157 1.12094e-06 7.8536e-07
4159 2.67515e-06 1.73669e-06
4161 1.56638e-06 1.15956e-06
4165 1.0502e-06 1.04494e-06
4167 2.64928e-06 1.58299e-06
4169 1.0434e-06 7.31967e-07
4171 2.0385e-06 1.21496e-06
4173 3.24269e-06 1.28686e-06
4175 3.32022e-06 1.5553e-06
4177 4.90168e-06 2.37944e-06
4179 3.82036e-06 1.94958e-06
4181 1.5696e-06 8.93818e-07
4183 3.34985e-06 1.74585e-06
4185 1.08189e-06 7.5763e-07
4187 1.0138e-06 7.10157e-07
4189 2.0239e-06 1.20922e-06
4191 1.57484e-06 8.98884e-07
4193 1.63629e-06 9.32624e-07
4195 1.56508e-06 1.12939e-06
4197 1.13821e-06 7.97226e-07
4201 4.88424e-07 4.85976e-07
4203 1.00944e-06 7.06982e-07
4205 1.59099e-06 1.167e-06
4207 2.08949e-06 1.63615e-06
4209 3.21999e-06 1.69164e-06
4211 2.68775e-06 1.40214e-06
4213 6.06705e-06 3.31368e-06
4215 3.88895e-06 2.0186e-06
4217 8.71104e-06 3.98308e-06
4219 3.86359e-06 2.14175e-06
4221 9.95449e-06 4.00944e-06
4223 6.01068e-06 2.5758e-06
4225 5.65845e-06 2.73414e-06
4227 6.09286e-06 3.54255e-06
4229 5.51517e-06 3.27236e-06
4231 6.3844e-06 3.66361e-06
4233 3.81472e-06 2.19759e-06
4235 2.32974e-06 1.41187e-06
4237 9.92063e-07 9.8709e-07
4239 9.92162e-07 9.87189e-07
4241 1.17364e-06 1.16776e-06
4243 1.17378e-06 1.1679e-06
4245 1.71761e-06 1.28226e-06
4247 4.96278e-07 4.9379e-07
4249 2.1934e-06 1.28783e-06
4251 4.62376e-06 2.56986e-06
4253 4.99444e-06 2.10234e-06
4255 1.79111e-06 1.01868e-06
4257 3.54254e-06 1.63086e-06
4259 2.1639e-06 1.0644e-06
4261 5.40996e-06 2.31592e-06
4263 2.18313e-06 1.28359e-06
4265 2.84897e-06 1.24599e-06
4267 2.34534e-06 1.81944e-06
4269 7.58846e-06 3.62331e-06
4271 4.45729e-06 2.41892e-06
4273 6.46273e-06 2.69365e-06
4275 5.47117e-06 2.44484e-06
4277 2.83805e-06 1.67214e-06
4279 2.17423e-06 1.27996e-06
4281 2.26089e-06 1.11098e-06
4283 3.3518e-06 2.44187e-06
4285 2.22464e-06 1.37559e-06
4287 2.17123e-06 1.51987e-06
4289 4.90242e-06 2.78013e-06
4291 3.71421e-06 1.9689e-06
4293 5.33264e-06 2.68986e-06
4295 3.84839e-06 1.76982e-06
4297 2.24607e-06 1.10475e-06
4299 4.76563e-06 2.08596e-06
4301 5.68251e-06 2.1851e-06
4303 4.69743e-06 2.36983e-06
4305 2.30271e-06 1.40615e-06
4307 5.48241e-06 2.3321e-06
4309 4.41836e-06 2.47729e-06
4311 3.27837e-06 2.19774e-06
4313 4.62149e-06 3.24802e-06
4315 3.59492e-06 2.31772e-06
4317 7.2464e-06 3.65297e-06
4319 3.59118e-06 1.95046e-06
4321 5.2341e-06 2.47604e-06
4323 4.68926e-06 1.79854e-06
4325 3.79223e-06 1.58956e-06
4327 1.61766e-06 9.22189e-07
4329 1.65158e-06 1.22186e-06
4331 2.11221e-06 1.03569e-06
4333 2.22668e-06 1.09346e-06
4335 2.77329e-06 1.43671e-06
4337 2.20768e-06 1.33189e-06
4339 4.96078e-06 2.52593e-06
4341 3.09134e-06 1.45372e-06
4343 3.14702e-06 1.47233e-06
4345 3.11807e-06 1.61928e-06
4347 1.5182e-06 8.63597e-07
4349 4.24378e-06 1.96675e-06
4351 3.72004e-06 1.9068e-06
4353 2.67037e-06 1.39825e-06
4355 4.14521e-06 2.23888e-06
4357 4.65889e-06 2.28637e-06
4359 4.28758e-06 2.10933e-06
4361 3.15224e-06 1.24869e-06
4363 5.23701e-06 2.15181e-06
4365 3.09134e-06 1.8959e-06
4367 3.10597e-06 1.60138e-06
4369 2.04623e-06 1.24822e-06
4371 1.05114e-06 1.04587e-06
4373 7.13231e-06 3.60231e-06
4375 1.18882e-05 4.37239e-06
4377 9.05481e-06 3.82041e-06
4379 3.7472e-06 1.72326e-06
4381 4.72189e-06 2.25037e-06
4383 5.79912e-06 2.35205e-06
4385 6.91411e-06 2.88589e-06
4387 5.28412e-06 2.1944e-06
4389 5.77457e-06 3.42151e-06
4391 3.14691e-06 1.62949e-06
4393 1.67614e-06 1.22877e-06
4395 5.50052e-06 4.00247e-06
4397 7.07225e-06 4.99913e-06
4399 4.37025e-06 2.15601e-06
4401 5.4908e-06 3.4259e-06
4403 9.96698e-06 6.13341e-06
4405 1.0895e-05 4.85713e-06
4407 7.72397e-06 3.49339e-06
4409 8.34894e-06 4.12432e-06
4411 5.91035e-06 3.21239e-06
4413 4.59437e-06 2.13207e-06
4415 6.15759e-06 2.64026e-06
4417 3.7654e-06 1.99349e-06
4419 8.81064e-06 4.598e-06
4421 3.78386e-06 2.0611e-06
4423 4.45689e-06 3.01021e-06
4425 5.0621e-06 2.7712e-06
4427 4.88805e-06 1.89082e-06
4429 4.75541e-06 1.97834e-06
4431 5.58665e-06 2.60994e-06
4433 3.82859e-06 2.37957e-06
4435 3.27262e-06 2.80411e-06
4437 2.64684e-06 1.77351e-06
4439 3.70273e-06 1.7462e-06
4441 2.65197e-06 1.15944e-06
4443 7.22731e-06 3.69408e-06
4445 3.36807e-06 2.08644e-06
4447 2.26635e-06 1.75812e-06
4449 3.78718e-06 2.17061e-06
4451 3.85309e-06 2.15366e-06
4453 4.9726e-06 3.33544e-06
4455 5.63735e-06 3.78205e-06
4457 4.79961e-06 3.17211e-06
4459 2.60678e-06 1.13781e-06
4461 4.31529e-06 1.97122e-06
4463 2.14413e-06 1.70942e-06
4465 4.19114e-06 2.03993e-06
4467 5.91414e-06 3.18691e-06
4469 7.91266e-06 3.85949e-06
4471 4.28972e-06 2.97311e-06
4473 5.33283e-06 2.78913e-06
4475 2.107e-06 1.03368e-06
4477 5.93865e-06 3.19164e-06
4479 3.25626e-06 1.70016e-06
4481 5.40147e-06 2.36313e-06
4483 7.1233e-06 4.24447e-06
4485 2.70645e-06 1.41947e-06
4487 4.83518e-06 2.15757e-06
4489 1.10863e-06 7.76052e-07
4491 2.19843e-06 1.73979e-06
4493 3.32662e-06 2.32868e-06
4495 1.10235e-06 1.09682e-06
4497 1.10248e-06 1.09695e-06
4499 1.54008e-06 1.12156e-06
4503 1.07629e-06 7.55926e-07
4505 5.81869e-07 5.78952e-07
4507 3.23036e-06 1.95877e-06
4509 2.80708e-06 1.87995e-06
4511 2.3064e-06 1.39812e-06
4513 1.14052e-06 7.98539e-07
4517 5.82276e-07 5.79357e-07
